START	END	SITES
17488075	17488075	1
17489002	17491117	10
17493777	17494383	7
17494907	17495918	6
17496573	17496723	2
17497274	17498235	7
17499201	17500092	7
17500913	17502221	6
17502888	17503382	2
17504097	17504473	2
17505105	17505604	3
17506281	17506382	2
17506960	17507552	3
17508755	17508755	1
17509603	17510079	7
17510880	17511046	2
17511581	17511933	3
17512938	17512938	1
17514237	17514750	3
17515447	17516657	11
17517312	17517574	3
17518438	17519964	9
17521009	17521184	3
17521714	17522373	5
17523075	17523172	2
17523908	17524016	2
17525159	17525338	3
17526535	17526862	3
17528432	17529896	9
17530442	17530449	2
17531545	17535565	32
17536602	17538985	14
17540177	17540598	4
17541363	17542189	5
17542800	17542800	1
17543479	17550777	96
17551355	17551869	4
17553173	17553696	3
17554370	17555176	5
17556712	17564394	77
17564984	17566620	11
17567392	17570005	30
17570507	17581167	183
17581802	17591598	72
17592649	17599502	64
17600071	17604401	27
17605426	17610226	33
17610847	17612682	15
17613227	17614197	7
17614735	17614811	2
17615404	17615786	5
17616403	17619634	55
17620245	17626307	46
17626832	17628256	25
17628798	17630022	8
17630853	17632954	12
17633910	17634668	3
17635804	17640792	38
17641403	17642111	5
17643058	17650022	112
17650540	17651067	8
17651696	17651834	3
17652354	17653149	5
17653708	17654744	6
17655457	17655457	1
17656005	17656005	1
17656568	17656568	1
17657134	17657728	4
17658249	17659729	11
17660388	17661858	8
17662433	17663506	27
17664063	17664232	2
17664785	17666084	6
17666618	17668062	12
17669473	17672028	12
17672560	17674313	13
17674830	17679028	31
17679559	17679559	1
17680494	17680810	2
17681855	17681855	1
17682364	17687444	25
17688127	17692748	48
17693342	17693487	2
17694657	17697344	20
17698462	17698462	1
17699485	17699485	1
17700223	17700223	1
17700787	17701841	9
17702383	17702641	3
17703309	17704568	9
17705260	17705550	6
17706141	17710960	33
17711518	17712381	4
17713772	17714080	5
17714920	17717726	20
17718273	17719047	8
17719909	17720361	3
17721134	17721134	1
17721867	17723098	5
17723626	17723852	2
17724468	17725019	8
17725595	17726047	3
17726787	17731839	25
17732737	17734287	15
17735347	17738386	17
17739065	17739678	8
17740442	17742259	14
17742793	17743862	8
17744372	17745045	10
17745821	17745821	1
17746590	17747636	7
17748280	17749179	9
17750598	17752940	17
17753867	17757686	34
17758442	17759779	8
17760461	17760461	1
17761360	17763907	26
17764455	17769341	57
17769888	17770608	6
17771157	17772648	7
17773174	17773352	8
17774032	17774032	1
17774809	17774809	1
17775425	17775425	1
17776385	17776385	1
17777360	17777427	2
17777980	17779041	12
17779857	17779857	1
17780715	17781484	5
17782005	17782005	1
17782820	17783382	4
17784128	17785484	8
17786375	17786723	3
17787578	17787578	1
17788293	17788293	1
17789366	17789366	1
17790016	17790016	1
17790996	17792400	7
17793169	17793387	4
17794002	17794002	1
17794627	17794863	2
17795414	17796536	6
17798406	17798406	1
17799071	17799377	5
17799983	17800031	2
17800678	17800678	1
17801213	17801528	4
17802761	17804351	7
17804949	17805436	4
17806801	17807553	4
17808078	17809832	11
17810586	17811162	5
17811881	17811881	1
17812509	17814431	12
17815170	17816770	14
17818305	17819714	8
17821041	17823033	15
17823550	17823550	1
17824223	17824454	2
17825202	17826254	8
17826945	17827175	4
17827722	17831739	58
17832331	17833104	4
17833626	17834058	3
17834666	17835870	8
17836546	17836745	4
17837401	17841875	40
17842549	17842782	4
17843367	17844653	11
17845260	17845981	4
17846603	17846603	1
17847481	17847919	6
17848586	17848702	3
17849319	17849319	1
17850130	17850936	7
17851541	17851541	1
17852074	17852337	3
17852882	17853743	8
17854484	17862991	63
17863514	17864859	12
17865412	17865557	2
17866406	17866406	1
17867040	17868902	16
17869903	17873593	56
17874185	17874958	4
17875480	17875912	3
17876520	17877724	8
17878400	17878599	4
17879255	17887481	78
17888023	17888891	6
17889408	17895217	36
17895766	17897756	13
17898787	17901339	17
17902469	17902643	3
17903315	17904604	6
17905298	17907257	14
17907971	17909881	13
17910445	17910979	3
17911528	17912261	5
17912787	17912931	2
17913433	17913433	1
17914027	17914027	1
17914950	17916691	12
17917636	17917636	1
17918317	17918930	4
17919757	17920435	8
17921038	17922320	8
17922823	17923544	5
17924150	17924944	6
17925981	17926171	4
17928295	17928715	4
17929285	17931200	11
17932015	17932375	7
17933053	17933053	1
17933872	17934365	3
17935757	17935757	1
17936720	17936867	2
17937597	17937631	3
17938546	17939587	6
17940650	17940819	3
17941354	17942475	6
17943173	17943794	3
17944631	17946167	8
17947096	17948788	15
17949882	17950297	2
17951462	17953032	8
17953818	17954913	6
17955690	17957202	12
17957814	17960036	10
17960587	17960925	4
17961816	17961816	1
17962885	17962885	1
17963772	17964188	2
17965175	17965250	2
17965831	17966783	7
17968179	17969031	6
17969629	17969629	1
17970899	17971872	6
17972946	17973737	11
17974788	17975501	4
17976359	17976648	2
17977640	17978548	6
17979170	17980086	7
17980637	17981055	3
17981705	17985311	27
17986465	17986726	2
17987631	17987631	1
17988256	17988786	3
17989798	17991691	23
17992707	17992733	2
17993540	17993875	8
17994428	17995219	9
17995869	17996233	2
17996922	17997508	3
17999061	18001324	14
18001846	18003786	22
18004819	18006285	11
18007010	18007010	1
18007572	18008242	5
18009720	18010341	3
18011036	18011036	1
18012050	18012847	7
18013496	18014447	5
18015415	18017111	10
18017845	18019178	7
18019879	18021018	6
18021577	18022119	5
18022661	18024658	15
18025685	18027874	18
18028398	18028398	1
18029191	18029804	4
18031138	18032578	7
18033185	18035542	19
18036047	18037629	12
18039069	18039712	5
18041288	18041288	1
18042793	18043081	2
18044079	18044079	1
18044740	18044740	1
18045566	18045702	3
18046266	18047227	9
18048279	18050543	17
18051953	18052101	2
18053555	18053641	2
18054560	18055063	4
18055968	18056406	5
18056936	18060865	22
18061662	18061662	1
18062196	18062778	5
18063652	18063652	1
18064361	18069087	43
18069727	18070829	6
18071665	18072776	5
18073379	18073886	3
18075520	18075520	1
18076888	18076888	1
18077904	18079063	11
18079601	18080626	11
18081220	18081730	3
18082375	18084397	28
18085063	18085903	6
18086550	18086550	1
18087096	18087598	11
18089787	18089823	2
18090534	18091639	6
18092269	18095609	35
18096151	18097936	31
18099078	18099078	1
18099856	18100685	6
18101825	18101825	1
18102503	18103072	4
18104151	18104293	2
18104814	18107166	13
18107774	18108405	5
18109194	18109639	2
18111366	18111812	2
18112385	18112731	24
18113450	18114090	4
18114625	18114683	2
18115184	18116334	8
18117263	18117766	4
18118376	18119840	9
18121098	18123740	37
18124311	18125100	9
18125648	18126058	9
18126636	18127070	3
18128065	18130183	41
18130957	18130957	1
18131553	18131698	2
18132590	18134526	34
18135047	18135632	3
18136211	18139027	22
18139762	18140150	6
18140696	18143124	23
18144718	18146470	7
18146975	18146975	1
18147483	18149749	15
18150297	18151146	8
18151843	18153645	15
18154374	18155533	9
18156155	18156747	3
18157448	18162552	34
18163698	18164661	6
18165309	18169117	31
18169843	18170453	6
18171007	18171050	3
18171576	18171714	2
18172291	18172774	4
18173435	18178704	37
18179253	18180430	10
18180933	18181463	3
18182111	18184235	11
18184899	18185365	7
18185979	18187727	11
18188716	18188794	3
18189499	18190080	6
18190806	18191426	4
18192129	18193614	9
18194195	18194433	3
18194979	18195954	6
18196996	18197243	3
18197993	18207679	105
18208571	18215097	52
18215659	18217098	11
18217755	18230023	252
18230622	18230992	7
18231688	18233675	12
18234213	18234799	5
18235749	18238029	15
18238557	18238652	3
18239299	18239896	3
18240447	18242962	29
18243618	18244751	12
18245267	18245443	3
18246000	18248673	42
18249200	18250116	8
18250879	18252957	9
18253532	18254369	14
18255288	18255680	6
18256267	18256952	7
18257456	18257974	4
18258857	18258857	1
18259894	18259894	1
18260436	18261639	8
18262525	18263444	6
18264051	18271322	97
18272050	18272155	2
18272668	18273031	3
18273585	18275601	9
18276139	18276139	1
18276710	18276710	1
18277477	18278299	5
18279030	18279227	2
18279810	18281575	14
18282240	18292959	183
18293630	18296556	26
18297202	18299568	13
18300547	18303238	31
18303759	18306174	14
18306982	18306982	1
18307869	18308844	4
18309356	18310798	12
18311713	18332167	354
18332673	18355708	391
18356214	18379438	274
18380138	18380820	4
18381647	18385910	46
18386637	18389820	38
18390396	18391983	8
18392521	18393313	5
18394176	18394176	1
18394901	18396126	14
18396918	18398443	10
18399011	18401248	18
18402097	18409223	66
18410028	18427273	192
18428670	18429105	4
18430170	18430624	3
18431252	18434450	16
18435015	18437457	14
18438084	18441358	20
18442065	18443422	8
18443994	18446636	13
18447258	18448260	12
18448794	18449884	12
18450525	18451295	10
18451838	18452726	5
18453481	18454072	9
18454847	18455171	2
18455855	18456291	4
18456926	18457135	2
18457670	18462411	63
18462995	18463707	10
18464469	18467250	34
18467983	18468125	2
18469184	18471523	10
18472830	18473682	4
18474190	18474328	3
18475194	18476927	14
18477652	18481263	23
18482420	18483698	42
18484280	18487104	23
18487634	18489042	31
18489570	18490388	10
18490964	18492726	22
18493230	18493703	2
18494313	18494340	2
18495095	18496659	73
18497263	18497263	1
18497789	18497789	1
18498325	18498347	2
18498861	18499900	11
18500524	18502796	18
18504087	18505219	8
18505748	18511149	32
18512079	18512706	5
18513646	18514154	3
18514866	18517451	15
18518370	18521370	13
18521932	18522855	9
18523441	18524361	10
18525096	18526420	7
18527131	18527521	4
18528209	18528209	1
18529065	18529326	3
18530173	18530818	5
18531628	18536029	21
18536559	18537548	7
18538084	18538084	1
18539116	18541783	19
18542442	18542637	2
18543619	18544125	4
18544678	18545559	10
18546154	18546326	2
18547203	18547608	5
18548169	18548169	1
18548842	18550439	9
18551693	18555011	19
18555570	18557301	16
18558979	18561225	15
18561747	18563134	17
18564086	18564086	1
18564672	18565979	5
18566982	18567750	6
18568300	18569053	4
18569596	18570098	4
18570623	18571838	10
18573385	18574954	7
18575540	18575540	1
18576492	18577879	17
18578401	18580647	15
18582359	18584090	16
18584649	18587967	19
18589221	18590818	9
18591491	18591491	1
18592052	18592457	5
18593334	18593506	2
18594101	18594982	10
18595532	18596038	4
18597020	18597214	2
18597873	18600539	19
18601571	18601571	1
18602107	18603096	7
18603626	18605636	9
18606450	18607120	6
18608071	18608071	1
18608779	18609389	11
18610100	18611410	11
18612653	18612653	1
18613259	18614313	13
18615309	18615973	5
18616500	18617617	8
18618636	18619432	4
18620145	18628555	119
18629355	18640764	90
18641318	18643581	19
18644086	18645028	9
18645624	18647320	18
18647857	18647928	2
18648947	18652287	31
18652808	18658480	41
18659115	18662702	34
18663389	18667652	46
18668467	18669149	4
18669849	18693076	275
18693582	18716617	391
18717123	18726511	206
18727103	18727103	1
18728119	18732338	29
18732983	18733709	7
18734316	18736501	22
18737045	18737694	5
18738280	18742906	101
18743492	18747234	32
18747859	18747859	1
18748980	18749916	8
18750598	18755602	42
18756104	18757627	16
18758152	18758324	2
18758875	18759613	8
18760358	18760504	2
18761189	18762054	7
18762669	18767726	30
18768242	18773201	30
18773778	18773778	1
18774410	18774410	1
18775047	18778285	25
18778830	18780678	12
18781307	18781680	6
18782280	18786610	24
18787316	18788591	10
18789368	18789979	8
18790585	18794180	33
18795009	18797124	16
18798038	18798038	1
18798724	18799958	8
18800889	18803480	19
18804041	18807697	22
18808268	18808268	1
18808984	18809854	9
18810604	18810811	2
18811514	18811786	16
18813669	18820263	41
18820780	18820940	4
18821526	18825700	21
18826836	18827921	13
18828571	18829188	5
18829719	18830982	8
18831598	18834280	22
18834839	18837569	30
18838252	18839247	15
18840090	18840234	3
18841088	18841111	2
18841678	18844065	17
18844583	18845816	6
18846328	18850144	21
18851341	18856693	33
18857311	18857311	1
18858790	18859404	3
18859974	18860620	13
18861264	18863192	29
18864232	18865836	10
18866356	18867436	12
18867940	18868173	4
18868729	18870840	17
18871853	18871853	1
18872543	18879270	75
18879872	18883191	30
18883847	18884497	7
18885167	18885167	1
18885897	18887131	8
18888014	18888014	1
18888534	18889075	5
18889821	18893579	24
18894152	18895927	16
18896525	18898663	35
18899185	18901859	25
18902391	18902733	4
18903419	18903678	5
18904334	18914167	95
18914870	18920226	42
18920746	18932711	101
18933419	18934141	5
18934642	18936522	15
18937155	18939714	25
18940259	18940259	1
18940830	18945992	54
18946493	18949544	31
18950202	18950446	5
18951010	18961093	94
18961652	18962018	7
18962966	18963402	2
18963945	18963945	1
18964871	18993237	423
18993850	18994261	3
18994850	18995117	4
18995777	18999477	65
19000265	19000951	6
19001599	19001634	2
19002235	19002955	12
19003484	19004328	3
19004839	19004839	1
19005846	19005858	2
19006714	19007957	10
19008478	19008478	1
19009002	19010267	9
19010774	19010774	1
19011537	19011681	2
19013155	19015429	24
19016406	19016406	1
19017113	19020303	18
19021082	19026403	24
19027254	19030844	27
19031915	19031995	2
19032755	19033308	4
19033861	19034314	3
19035412	19038355	45
19038913	19039065	2
19039892	19040423	4
19041018	19041414	15
19042647	19042647	1
19043912	19043912	1
19044465	19046545	28
19047252	19047319	3
19048283	19053861	31
19054584	19058148	27
19058703	19059816	13
19060394	19060394	1
19061648	19065327	24
19066111	19067353	9
19067948	19067948	1
19069178	19069178	1
19070383	19071762	13
19072518	19077615	65
19078460	19078460	1
19079223	19084763	33
19085318	19087722	35
19088759	19093448	27
19094339	19103465	85
19104101	19105035	8
19105540	19114817	196
19115351	19115556	3
19116064	19116673	6
19117312	19118428	6
19119366	19119831	6
19120493	19124550	37
19125169	19133036	65
19133720	19135284	20
19136059	19138383	19
19139332	19147646	84
19148732	19148732	1
19149366	19151269	11
19152512	19154631	18
19155162	19155312	3
19156086	19161491	38
19162036	19162036	1
19162782	19163000	10
19163507	19164430	7
19164959	19167146	27
19167793	19170096	37
19170615	19171244	7
19171822	19171822	1
19172707	19174005	17
19174655	19175133	3
19175779	19176561	5
19177902	19178789	7
19179313	19179313	1
19179834	19181077	10
19181933	19181945	2
19182952	19182952	1
19183463	19184307	3
19184836	19185556	12
19186157	19186192	2
19186840	19187526	6
19188314	19192014	66
19192674	19192941	4
19193530	19193941	3
19194554	19222925	423
19223851	19223851	1
19224394	19224830	2
19225778	19226144	7
19226703	19236787	94
19237351	19237595	5
19238253	19241304	31
19241805	19246965	54
19247536	19247536	1
19248081	19250639	25
19251272	19253152	15
19253653	19254375	5
19255078	19267043	100
19267563	19272920	42
19273623	19283445	94
19284101	19284360	5
19285046	19285388	4
19285920	19288594	25
19289115	19291252	35
19291851	19293626	16
19294199	19297956	24
19298702	19299243	5
19299763	19299763	1
19300646	19301880	8
19302610	19302610	1
19303280	19303930	7
19304586	19307905	30
19308507	19315197	73
19315913	19316108	2
19316926	19319037	18
19319593	19319826	4
19320330	19321410	12
19321930	19323534	10
19324574	19326502	30
19327145	19327793	13
19328363	19328977	3
19330456	19330456	1
19331074	19336426	33
19337623	19341440	21
19341952	19343185	6
19343703	19346090	18
19346657	19346680	2
19347387	19347678	4
19348521	19349516	15
19350199	19352929	30
19353488	19356170	22
19356786	19358049	8
19358580	19359197	5
19359847	19361277	14
19362060	19366983	27
19367500	19374094	41
19375978	19376250	16
19376953	19377160	2
19377910	19378780	9
19379496	19383723	22
19384284	19386879	20
19387810	19389044	9
19389730	19389730	1
19390644	19392759	13
19393588	19397183	33
19397789	19398400	8
19399176	19400451	11
19401157	19405487	24
19406107	19406462	4
19407091	19408939	11
19409484	19412722	25
19413357	19413357	1
19413989	19413989	1
19414566	19419517	29
19420033	19425092	30
19425709	19426574	6
19427259	19427405	2
19428150	19428888	8
19429439	19429611	2
19430136	19431659	15
19432161	19437165	42
19437852	19438788	8
19439909	19439909	1
19440534	19444276	32
19444862	19449488	101
19450074	19450723	5
19451267	19454787	31
19455432	19456962	11
19457535	19459654	18
19460674	19460674	1
19461266	19476363	158
19476915	19480083	41
19480724	19481894	5
19482445	19482787	5
19483368	19483368	1
19484202	19485330	12
19485899	19486650	4
19487198	19490242	25
19490907	19490974	2
19491548	19496612	39
19497245	19497250	2
19498371	19502400	31
19503002	19505919	34
19506427	19506890	6
19508249	19512066	75
19512611	19513090	2
19513766	19518528	33
19519134	19519557	2
19520297	19520810	5
19521496	19522334	9
19523066	19523637	4
19524358	19526144	11
19526879	19528301	18
19529226	19530538	19
19531736	19532272	5
19532783	19533180	4
19533780	19535465	17
19536022	19537472	11
19538151	19540591	34
19541231	19544927	36
19545482	19547184	12
19547702	19556284	90
19556863	19557498	3
19558290	19558332	2
19558854	19562410	30
19562975	19564516	13
19565089	19567255	20
19568290	19577873	96
19578378	19579505	7
19580049	19580413	6
19580940	19582434	12
19582947	19583659	5
19584339	19584985	6
19585665	19587701	26
19588586	19588586	1
19589140	19598794	78
19599337	19600656	7
19601472	19601472	1
19602294	19602294	1
19602848	19603299	4
19604092	19604583	8
19605176	19606065	7
19606960	19607821	6
19608470	19615716	55
19616511	19617385	12
19617946	19629070	90
19629752	19631826	12
19632366	19636425	24
19638176	19638515	4
19639109	19639932	10
19640554	19644291	24
19645117	19646528	13
19647224	19650644	23
19651179	19651447	3
19652027	19652780	8
19653583	19654836	10
19655650	19662352	68
19663131	19663186	2
19664601	19665873	10
19666530	19668044	9
19668717	19670231	8
19670759	19679849	62
19680587	19681690	10
19682333	19685632	19
19686245	19688114	13
19688858	19691673	15
19692436	19692522	2
19693027	19693027	1
19693673	19694500	18
19695376	19695538	3
19696287	19696384	3
19697043	19697604	3
19698656	19705970	41
19706637	19706758	2
19707387	19709946	12
19710579	19712829	21
19713713	19714751	15
19715476	19721484	45
19721993	19725150	26
19725664	19726817	11
19728170	19730551	17
19731334	19731399	2
19732003	19732841	5
19733346	19733346	1
19733934	19734560	4
19735084	19735595	4
19736443	19740197	29
19740704	19741342	32
19741917	19743350	11
19744108	19747237	31
19747971	19748440	5
19749048	19749462	5
19750163	19751655	10
19752398	19753349	8
19754013	19754168	2
19754736	19754736	1
19755519	19756065	5
19756667	19756958	5
19757668	19761256	24
19761870	19763574	14
19764170	19768685	36
19769251	19772724	23
19773450	19777789	31
19778386	19786287	70
19786906	19790197	21
19790751	19792019	8
19792563	19795109	29
19795619	19795805	2
19796309	19799887	26
19800623	19802595	18
19803142	19804029	5
19804638	19808767	29
19809579	19809579	1
19810228	19815915	40
19816957	19817191	3
19817700	19820494	23
19821104	19824851	29
19825558	19826600	7
19827152	19827384	2
19828161	19833199	59
19833768	19834372	3
19834989	19838262	23
19838875	19843303	44
19844232	19844844	7
19845461	19845848	4
19846364	19852061	48
19852630	19855116	16
19856076	19857460	12
19858022	19862522	53
19863195	19863668	5
19864217	19864648	9
19865276	19868155	23
19869261	19869847	6
19870386	19870799	4
19871600	19872594	9
19873110	19877168	38
19877744	19879919	31
19880461	19895095	203
19895632	19901897	63
19902571	19903201	6
19903842	19904230	7
19905018	19909002	25
19909524	19912337	25
19912887	19912887	1
19913580	19914682	16
19915471	19915962	5
19916722	19916804	2
19917305	19919993	25
19920949	19921380	4
19922213	19926291	41
19926873	19931011	41
19931616	19936946	64
19937460	19938659	11
19939173	19940905	13
19941480	19949220	112
19949782	19951144	15
19951972	19953075	9
19953647	19964630	91
19965480	20001819	548
20002400	20006065	36
20006605	20006605	1
20007333	20009735	26
20010714	20012581	19
20013309	20013309	1
20013849	20017514	35
20018095	20031264	243
20031817	20032745	12
20033595	20049357	130
20049929	20056512	56
20057084	20058412	10
20059018	20060380	15
20060942	20080603	237
20081178	20082910	13
20083424	20084623	11
20085138	20090468	64
20091073	20095212	41
20095794	20099873	41
20100706	20101137	4
20102093	20104781	25
20105282	20105364	2
20106124	20106615	5
20107404	20108506	17
20109199	20109199	1
20109749	20112560	25
20113082	20117063	25
20117851	20118239	7
20118880	20119510	6
20120184	20141616	266
20142158	20144333	31
20144909	20148967	38
20149483	20150477	9
20151278	20151691	4
20152288	20152816	5
20153922	20157860	34
20158409	20158882	5
20159555	20161187	35
20161771	20162480	8
20163379	20163379	1
20164347	20164732	2
20165299	20168816	34
20169317	20169317	1
20169961	20170020	4
20170976	20170976	1
20171577	20173249	12
20174038	20175239	8
20175811	20186354	106
20187171	20190664	20
20191236	20191395	2
20191901	20192616	6
20193132	20193132	1
20193798	20196735	20
20197314	20197314	1
20197938	20200872	21
20201497	20203795	14
20204371	20204570	2
20205479	20205622	3
20206260	20209011	22
20209632	20209767	5
20210694	20210979	4
20212145	20216039	34
20217394	20217592	3
20218625	20218625	1
20219323	20220494	12
20221323	20221663	5
20222267	20225629	18
20226161	20227966	13
20228553	20228788	3
20229405	20230945	16
20231889	20232055	2
20232570	20233865	16
20234396	20240263	45
20240769	20240769	1
20241345	20243393	14
20243954	20246011	11
20246541	20247395	7
20247939	20249426	14
20249930	20250432	5
20251134	20251368	2
20252355	20253613	7
20254305	20256252	11
20257106	20258160	5
20258937	20259384	4
20259958	20262129	23
20262707	20264380	24
20264925	20267314	20
20268034	20270929	35
20271508	20274615	30
20275229	20276067	9
20276753	20277266	5
20278006	20278429	2
20279035	20283797	33
20284473	20284952	2
20285497	20289314	74
20290673	20291136	6
20291644	20294561	34
20295163	20299192	31
20300313	20300318	2
20300951	20306013	39
20306579	20306646	2
20307311	20310355	25
20310903	20311654	4
20312223	20313351	12
20314185	20314185	1
20314766	20315108	5
20315659	20316829	5
20317470	20320638	41
20321190	20336294	158
20336886	20336886	1
20337906	20340025	18
20340598	20342128	11
20342773	20346293	31
20346837	20347486	5
20348072	20352698	101
20353284	20357027	30
20357651	20357651	1
20358351	20359708	8
20360397	20365410	42
20365912	20367435	15
20367960	20368132	2
20368683	20369421	8
20370166	20370312	2
20370997	20371862	7
20372479	20377016	27
20377622	20382483	28
20383066	20383066	1
20383698	20383698	1
20384335	20387538	21
20388120	20389969	11
20390598	20390953	4
20391569	20395899	24
20396605	20397880	10
20398656	20399267	8
20399873	20403467	33
20404296	20406411	13
20407325	20407325	1
20408011	20409245	9
20409925	20412771	21
20413333	20417560	24
20418276	20419146	8
20419896	20420103	2
20420806	20421078	16
20422961	20429555	41
20430072	20435002	26
20435785	20437222	14
20437872	20438489	5
20439020	20440283	8
20440897	20443569	20
20444128	20446859	29
20447542	20448537	14
20449380	20449671	4
20450378	20450401	2
20450968	20453355	18
20453873	20454442	5
20455106	20455106	1
20455618	20459855	48
20461052	20466404	34
20467022	20467022	1
20468499	20469113	4
20469683	20469988	4
20470958	20472873	31
20473912	20475516	7
20476036	20477857	17
20478413	20480524	17
20481342	20481537	2
20482227	20488947	74
20489549	20492868	30
20493535	20494185	7
20494855	20494855	1
20495585	20496817	7
20497700	20497700	1
20498221	20498762	5
20499396	20503260	24
20503989	20504346	6
20505009	20506818	28
20507742	20508874	4
20509736	20511757	12
20512302	20516244	23
20516752	20517487	9
20518755	20520428	10
20520938	20521115	2
20521796	20522684	8
20523205	20523580	2
20524349	20524349	1
20524890	20525145	3
20525748	20537763	67
20538297	20539452	7
20539959	20540145	2
20541040	20541040	1
20541597	20542246	4
20542830	20543584	5
20544218	20544794	4
20545620	20545620	1
20546324	20547134	7
20548290	20548535	5
20549471	20549585	3
20550205	20551574	12
20552188	20552229	2
20553188	20553188	1
20553689	20554902	30
20555909	20556003	2
20556550	20559024	30
20560095	20561973	12
20562556	20563418	13
20564147	20573021	81
20573561	20574713	7
20575297	20582407	61
20583085	20583443	5
20584553	20584553	1
20585191	20588834	20
20589351	20589351	1
20590008	20591920	15
20592545	20596442	27
20596985	20598870	12
20599524	20603095	27
20603676	20604667	6
20605367	20606786	10
20607658	20607755	2
20608516	20608612	2
20609839	20611729	18
20612396	20612500	2
20613253	20613253	1
20614379	20614379	1
20615126	20616098	7
20616932	20617903	9
20618666	20619798	8
20620353	20622971	18
20623587	20627374	28
20628192	20629035	4
20630162	20633640	33
20634159	20634629	4
20636476	20641272	23
20641826	20641953	2
20642822	20642822	1
20643567	20644812	10
20645318	20648388	20
20649191	20649431	2
20650141	20650237	2
20650832	20652388	12
20653190	20653833	5
20654704	20654939	4
20655984	20656926	14
20657613	20657613	1
20658165	20659288	9
20659928	20659928	1
20660535	20660903	2
20662198	20662198	1
20663192	20663372	2
20663872	20663872	1
20664527	20664597	2
20665475	20665475	1
20666364	20667017	6
20667957	20668102	2
20668919	20669183	6
20670100	20670692	4
20671454	20673189	11
20673702	20676936	23
20678250	20678784	4
20679715	20680072	3
20680718	20683233	18
20684105	20685127	10
20685633	20685918	4
20686563	20687962	18
20688868	20690759	15
20691418	20692278	5
20693010	20695299	10
20696006	20696523	5
20697030	20697420	3
20698129	20698491	3
20699959	20701887	15
20702822	20704713	13
20705557	20707044	21
20707974	20709053	7
20709783	20710926	5
20711527	20712816	10
20713351	20713351	1
20713856	20717286	21
20717806	20719085	9
20719719	20719719	1
20720637	20720637	1
20721380	20721744	2
20722291	20722988	6
20724008	20725717	12
20726782	20726782	1
20727306	20730415	23
20730939	20736995	40
20737735	20739087	10
20739769	20740019	3
20740915	20742606	8
20743384	20744751	31
20745954	20747752	11
20749020	20750804	11
20752122	20752343	4
20753229	20753229	1
20753871	20756020	17
20756530	20761983	40
20762510	20763071	3
20763916	20764955	4
20765560	20766450	9
20767187	20776858	66
20777840	20795858	107
20796524	20803999	73
20804562	20806140	13
20806872	20806872	1
20807619	20809516	20
20810263	20810785	4
20811318	20812437	9
20813136	20813396	4
20814617	20817131	22
20817791	20823359	50
20823881	20824804	8
20825786	20827939	19
20828527	20831814	18
20833419	20834020	5
20834813	20837066	19
20838076	20840102	16
20840885	20840916	3
20841577	20846272	26
20846883	20850099	38
20850669	20852688	19
20853290	20854761	13
20855373	20856100	6
20856886	20856886	1
20857535	20857646	3
20858480	20858624	4
20859522	20860955	16
20861551	20868379	59
20869070	20869114	2
20869715	20873757	34
20874828	20878108	29
20878623	20880500	14
20881083	20881726	5
20882265	20884280	27
20884973	20885900	10
20886487	20888629	14
20889191	20892201	33
20892761	20895237	20
20895919	20897207	12
20897710	20900649	19
20901224	20902614	33
20903203	20903236	3
20904299	20907278	32
20907823	20908354	4
20908909	20909154	4
20909656	20917828	94
20918756	20924282	66
20925157	20926522	13
20927124	20929334	17
20930207	20935735	65
20936663	20939381	31
20939896	20941043	9
20941575	20942959	12
20944151	20944151	1
20944956	20945309	3
20945887	20948240	15
20948802	20949042	2
20949791	20950512	5
20951439	20951439	1
20952284	20954927	21
20955442	20955714	4
20956441	20958454	20
20959317	20959537	2
20960211	20960394	3
20960920	20961401	3
20962026	20965481	44
20966008	20967231	10
20967906	20969703	28
20970244	20976842	49
20977491	20977491	1
20977993	20985699	129
20986237	20990463	62
20991393	20996742	41
20997262	20997749	6
20998290	21001210	37
21001997	21004450	18
21005043	21015517	201
21016023	21016023	1
21016600	21017845	12
21018367	21019372	11
21020189	21022668	17
21023427	21024626	14
21025205	21025565	3
21026109	21026549	4
21027107	21027283	2
21027967	21030053	15
21030646	21032717	14
21034822	21036174	9
21036676	21036681	3
21037268	21038769	11
21039355	21041487	17
21042107	21044471	15
21045250	21052935	81
21053597	21053923	2
21055157	21066551	158
21067132	21067885	9
21068385	21071035	44
21071630	21072665	12
21073302	21073376	2
21074042	21085493	145
21086168	21086528	3
21087714	21089411	10
21090248	21094183	32
21094920	21096583	18
21097273	21098409	12
21099170	21101251	32
21102185	21103337	6
21104194	21104194	1
21104747	21104889	2
21105976	21106569	3
21107157	21108376	13
21108933	21109881	6
21111807	21111807	1
21112838	21112838	1
21113654	21116281	26
21117014	21117949	6
21118452	21121102	23
21121655	21124092	27
21124672	21131711	48
21132317	21135092	29
21135822	21138089	17
21138662	21139013	6
21139529	21143375	31
21144091	21145986	21
21146551	21147971	12
21148681	21150825	29
21151379	21152174	16
21152714	21153225	6
21153753	21153972	4
21154561	21157983	38
21158609	21164340	93
21164964	21165915	9
21167303	21169327	9
21170147	21171480	13
21172156	21176258	30
21176792	21191260	125
21192052	21192094	2
21192616	21196163	30
21196728	21198269	13
21198842	21200998	22
21202033	21211617	97
21212122	21212915	7
21213793	21216178	19
21216691	21217403	5
21218146	21218734	4
21219414	21221451	27
21222336	21222336	1
21222890	21232544	78
21233087	21234406	7
