START	END	SITES
17460010	17461537	14
17462389	17463840	22
17464348	17471155	54
17471847	17472449	3
17473391	17474069	24
17475047	17475555	8
17476063	17476384	2
17476929	17478005	16
17478544	17478849	3
17479583	17481826	13
17482401	17483343	8
17484903	17485477	4
17486643	17487423	7
17488075	17488076	1
17489002	17491118	10
17493777	17494384	7
17494907	17495919	6
17496573	17496724	2
17497274	17498236	7
17499201	17500093	7
17500913	17502222	6
17502888	17503383	2
17504097	17504474	2
17505105	17505605	3
17506281	17506383	2
17506960	17507553	3
17508755	17508756	1
17509603	17510080	7
17510880	17511047	2
17511581	17511934	3
17512938	17512939	1
17514237	17514751	3
17515447	17516658	11
17517312	17517575	3
17518438	17519965	9
17521009	17521185	3
17521714	17522374	5
17523075	17523173	2
17523908	17524017	2
17525159	17525339	3
17526535	17526863	3
17528432	17529897	9
17530442	17530450	2
17531545	17535566	32
17536602	17538986	14
17540177	17540599	4
17541363	17542190	5
17542800	17542801	1
17543479	17550778	96
17551355	17551870	4
17553173	17553697	3
17554370	17555177	5
17556712	17564395	77
17564984	17566621	11
17567392	17570006	30
17570507	17581168	183
17581802	17591599	72
17592649	17599503	64
17600071	17604402	27
17605426	17610227	33
17610847	17612683	15
17613227	17614198	7
17614735	17614812	2
17615404	17615787	5
17616403	17619635	55
17620245	17626308	46
17626832	17628257	25
17628798	17630023	8
17630853	17632955	12
17633910	17634669	3
17635804	17640793	38
17641403	17642112	5
17643058	17650023	112
17650540	17651068	8
17651696	17651835	3
17652354	17653150	5
17653708	17654745	6
17655457	17655458	1
17656005	17656006	1
17656568	17656569	1
17657134	17657729	4
17658249	17659730	11
17660388	17661859	8
17662433	17663507	27
17664063	17664233	2
17664785	17666085	6
17666618	17668063	12
17669473	17672029	12
17672560	17674314	13
17674830	17679029	31
17679559	17679560	1
17680494	17680811	2
17681855	17681856	1
17682364	17687445	25
17688127	17692749	48
17693342	17693488	2
17694657	17697345	20
17698462	17698463	1
17699485	17699486	1
17700223	17700224	1
17700787	17701842	9
17702383	17702642	3
17703309	17704569	9
17705260	17705551	6
17706141	17710961	33
17711518	17712382	4
17713772	17714081	5
17714920	17717727	20
17718273	17719048	8
17719909	17720362	3
17721134	17721135	1
17721867	17723099	5
17723626	17723853	2
17724468	17725020	8
17725595	17726048	3
17726787	17731840	25
17732737	17734288	15
17735347	17738387	17
17739065	17739679	8
17740442	17742260	14
17742793	17743863	8
17744372	17745046	10
17745821	17745822	1
17746590	17747637	7
17748280	17749180	9
17750598	17752941	17
17753867	17757687	34
17758442	17759780	8
17760461	17760462	1
17761360	17763908	26
17764455	17769342	57
17769888	17770609	6
17771157	17772649	7
17773174	17773353	8
17774032	17774033	1
17774809	17774810	1
17775425	17775426	1
17776385	17776386	1
17777360	17777428	2
17777980	17779042	12
17779857	17779858	1
17780715	17781485	5
17782005	17782006	1
17782820	17783383	4
17784128	17785485	8
17786375	17786724	3
17787578	17787579	1
17788293	17788294	1
17789366	17789367	1
17790016	17790017	1
17790996	17792401	7
17793169	17793388	4
17794002	17794003	1
17794627	17794864	2
17795414	17796537	6
17798406	17798407	1
17799071	17799378	5
17799983	17800032	2
17800678	17800679	1
17801213	17801529	4
17802761	17804352	7
17804949	17805437	4
17806801	17807554	4
17808078	17809833	11
17810586	17811163	5
17811881	17811882	1
17812509	17814432	12
17815170	17816771	14
17818305	17819715	8
17821041	17823034	15
17823550	17823551	1
17824223	17824455	2
17825202	17826255	8
17826945	17827176	4
17827722	17831740	58
17832331	17833105	4
17833626	17834059	3
17834666	17835871	8
17836546	17836746	4
17837401	17841876	40
17842549	17842783	4
17843367	17844654	11
17845260	17845982	4
17846603	17846604	1
17847481	17847920	6
17848586	17848703	3
17849319	17849320	1
17850130	17850937	7
17851541	17851542	1
17852074	17852338	3
17852882	17853744	8
17854484	17862992	63
17863514	17864860	12
17865412	17865558	2
17866406	17866407	1
17867040	17868903	16
17869903	17873594	56
17874185	17874959	4
17875480	17875913	3
17876520	17877725	8
17878400	17878600	4
17879255	17887482	78
17888023	17888892	6
17889408	17895218	36
17895766	17897757	13
17898787	17901340	17
17902469	17902644	3
17903315	17904605	6
17905298	17907258	14
17907971	17909882	13
17910445	17910980	3
17911528	17912262	5
17912787	17912932	2
17913433	17913434	1
17914027	17914028	1
17914950	17916692	12
17917636	17917637	1
17918317	17918931	4
17919757	17920436	8
17921038	17922321	8
17922823	17923545	5
17924150	17924945	6
17925981	17926172	4
17928295	17928716	4
17929285	17931201	11
17932015	17932376	7
17933053	17933054	1
17933872	17934366	3
17935757	17935758	1
17936720	17936868	2
17937597	17937632	3
17938546	17939588	6
17940650	17940820	3
17941354	17942476	6
17943173	17943795	3
17944631	17946168	8
17947096	17948789	15
17949882	17950298	2
17951462	17953033	8
17953818	17954914	6
17955690	17957203	12
17957814	17960037	10
17960587	17960926	4
17961816	17961817	1
17962885	17962886	1
17963772	17964189	2
17965175	17965251	2
17965831	17966784	7
17968179	17969032	6
17969629	17969630	1
17970899	17971873	6
17972946	17973738	11
17974788	17975502	4
17976359	17976649	2
17977640	17978549	6
17979170	17980087	7
17980637	17981056	3
17981705	17985312	27
17986465	17986727	2
17987631	17987632	1
17988256	17988787	3
17989798	17991692	23
17992707	17992734	2
17993540	17993876	8
17994428	17995220	9
17995869	17996234	2
17996922	17997509	3
17999061	18001325	14
18001846	18003787	22
18004819	18006286	11
18007010	18007011	1
18007572	18008243	5
18009720	18010342	3
18011036	18011037	1
18012050	18012848	7
18013496	18014448	5
18015415	18017112	10
18017845	18019179	7
18019879	18021019	6
18021577	18022120	5
18022661	18024659	15
18025685	18027875	18
18028398	18028399	1
18029191	18029805	4
18031138	18032579	7
18033185	18035543	19
18036047	18037630	12
18039069	18039713	5
18041288	18041289	1
18042793	18043082	2
18044079	18044080	1
18044740	18044741	1
18045566	18045703	3
18046266	18047228	9
18048279	18050544	17
18051953	18052102	2
18053555	18053642	2
18054560	18055064	4
18055968	18056407	5
18056936	18060866	22
18061662	18061663	1
18062196	18062779	5
18063652	18063653	1
18064361	18069088	43
18069727	18070830	6
18071665	18072777	5
18073379	18073887	3
18075520	18075521	1
18076888	18076889	1
18077904	18079064	11
18079601	18080627	11
18081220	18081731	3
18082375	18084398	28
18085063	18085904	6
18086550	18086551	1
18087096	18087599	11
18089787	18089824	2
18090534	18091640	6
18092269	18095610	35
18096151	18097937	31
18099078	18099079	1
18099856	18100686	6
18101825	18101826	1
18102503	18103073	4
18104151	18104294	2
18104814	18107167	13
18107774	18108406	5
18109194	18109640	2
18111366	18111813	2
18112385	18112732	24
18113450	18114091	4
18114625	18114684	2
18115184	18116335	8
18117263	18117767	4
18118376	18119841	9
18121098	18123741	37
18124311	18125101	9
18125648	18126059	9
18126636	18127071	3
18128065	18130184	41
18130957	18130958	1
18131553	18131699	2
18132590	18134527	34
18135047	18135633	3
18136211	18139028	22
18139762	18140151	6
18140696	18143125	23
18144718	18146471	7
18146975	18146976	1
18147483	18149750	15
18150297	18151147	8
18151843	18153646	15
18154374	18155534	9
18156155	18156748	3
18157448	18162553	34
18163698	18164662	6
18165309	18169118	31
18169843	18170454	6
18171007	18171051	3
18171576	18171715	2
18172291	18172775	4
18173435	18178705	37
18179253	18180431	10
18180933	18181464	3
18182111	18184236	11
18184899	18185366	7
18185979	18187728	11
18188716	18188795	3
18189499	18190081	6
18190806	18191427	4
18192129	18193615	9
18194195	18194434	3
18194979	18195955	6
18196996	18197244	3
18197993	18207680	105
18208571	18215098	52
18215659	18217099	11
18217755	18230024	252
18230622	18230993	7
18231688	18233676	12
18234213	18234800	5
18235749	18238030	15
18238557	18238653	3
18239299	18239897	3
18240447	18242963	29
18243618	18244752	12
18245267	18245444	3
18246000	18248674	42
18249200	18250117	8
18250879	18252958	9
18253532	18254370	14
18255288	18255681	6
18256267	18256953	7
18257456	18257975	4
18258857	18258858	1
18259894	18259895	1
18260436	18261640	8
18262525	18263445	6
18264051	18271323	97
18272050	18272156	2
18272668	18273032	3
18273585	18275602	9
18276139	18276140	1
18276710	18276711	1
18277477	18278300	5
18279030	18279228	2
18279810	18281576	14
18282240	18292960	183
18293630	18296557	26
18297202	18299569	13
18300547	18303239	31
18303759	18306175	14
18306982	18306983	1
18307869	18308845	4
18309356	18310799	12
18311713	18332168	354
18332673	18355709	391
18356214	18379439	274
18380138	18380821	4
18381647	18385911	46
18386637	18389821	38
18390396	18391984	8
18392521	18393314	5
18394176	18394177	1
18394901	18396127	14
18396918	18398444	10
18399011	18401249	18
18402097	18409224	66
18410028	18427274	192
18428670	18429106	4
18430170	18430625	3
18431252	18434451	16
18435015	18437458	14
18438084	18441359	20
18442065	18443423	8
18443994	18446637	13
18447258	18448261	12
18448794	18449885	12
18450525	18451296	10
18451838	18452727	5
18453481	18454073	9
18454847	18455172	2
18455855	18456292	4
18456926	18457136	2
18457670	18462412	63
18462995	18463708	10
18464469	18467251	34
18467983	18468126	2
18469184	18471524	10
18472830	18473683	4
18474190	18474329	3
18475194	18476928	14
18477652	18481264	23
18482420	18483699	42
18484280	18487105	23
18487634	18489043	31
18489570	18490389	10
18490964	18492727	22
18493230	18493704	2
18494313	18494341	2
18495095	18496660	73
18497263	18497264	1
18497789	18497790	1
18498325	18498348	2
18498861	18499901	11
18500524	18502797	18
18504087	18505220	8
18505748	18511150	32
18512079	18512707	5
18513646	18514155	3
18514866	18517452	15
18518370	18521371	13
18521932	18522856	9
18523441	18524362	10
18525096	18526421	7
18527131	18527522	4
18528209	18528210	1
18529065	18529327	3
18530173	18530819	5
18531628	18536030	21
18536559	18537549	7
18538084	18538085	1
18539116	18541784	19
18542442	18542638	2
18543619	18544126	4
18544678	18545560	10
18546154	18546327	2
18547203	18547609	5
18548169	18548170	1
18548842	18550440	9
18551693	18555012	19
18555570	18557302	16
18558979	18561226	15
18561747	18563135	17
18564086	18564087	1
18564672	18565980	5
18566982	18567751	6
18568300	18569054	4
18569596	18570099	4
18570623	18571839	10
18573385	18574955	7
18575540	18575541	1
18576492	18577880	17
18578401	18580648	15
18582359	18584091	16
18584649	18587968	19
18589221	18590819	9
18591491	18591492	1
18592052	18592458	5
18593334	18593507	2
18594101	18594983	10
18595532	18596039	4
18597020	18597215	2
18597873	18600540	19
18601571	18601572	1
18602107	18603097	7
18603626	18605637	9
18606450	18607121	6
18608071	18608072	1
18608779	18609390	11
18610100	18611411	11
18612653	18612654	1
18613259	18614314	13
18615309	18615974	5
18616500	18617618	8
18618636	18619433	4
18620145	18628556	119
18629355	18640765	90
18641318	18643582	19
18644086	18645029	9
18645624	18647321	18
18647857	18647929	2
18648947	18652288	31
18652808	18658481	41
18659115	18662703	34
18663389	18667653	46
18668467	18669150	4
18669849	18693077	275
18693582	18716618	391
18717123	18726512	206
18727103	18727104	1
18728119	18732339	29
18732983	18733710	7
18734316	18736502	22
18737045	18737695	5
18738280	18742907	101
18743492	18747235	32
18747859	18747860	1
18748980	18749917	8
18750598	18755603	42
18756104	18757628	16
18758152	18758325	2
18758875	18759614	8
18760358	18760505	2
18761189	18762055	7
18762669	18767727	30
18768242	18773202	30
18773778	18773779	1
18774410	18774411	1
18775047	18778286	25
18778830	18780679	12
18781307	18781681	6
18782280	18786611	24
18787316	18788592	10
18789368	18789980	8
18790585	18794181	33
18795009	18797125	16
18798038	18798039	1
18798724	18799959	8
18800889	18803481	19
18804041	18807698	22
18808268	18808269	1
18808984	18809855	9
18810604	18810812	2
18811514	18811787	16
18813669	18820264	41
18820780	18820941	4
18821526	18825701	21
18826836	18827922	13
18828571	18829189	5
18829719	18830983	8
18831598	18834281	22
18834839	18837570	30
18838252	18839248	15
18840090	18840235	3
18841088	18841112	2
18841678	18844066	17
18844583	18845817	6
18846328	18850145	21
18851341	18856694	33
18857311	18857312	1
18858790	18859405	3
18859974	18860621	13
18861264	18863193	29
18864232	18865837	10
18866356	18867437	12
18867940	18868174	4
18868729	18870841	17
18871853	18871854	1
18872543	18879271	75
18879872	18883192	30
18883847	18884498	7
18885167	18885168	1
18885897	18887132	8
18888014	18888015	1
18888534	18889076	5
18889821	18893580	24
18894152	18895928	16
18896525	18898664	35
18899185	18901860	25
18902391	18902734	4
18903419	18903679	5
18904334	18914168	95
18914870	18920227	42
18920746	18932712	101
18933419	18934142	5
18934642	18936523	15
18937155	18939715	25
18940259	18940260	1
18940830	18945993	54
18946493	18949545	31
18950202	18950447	5
18951010	18961094	94
18961652	18962019	7
18962966	18963403	2
18963945	18963946	1
18964871	18993238	423
18993850	18994262	3
18994850	18995118	4
18995777	18999478	65
19000265	19000952	6
19001599	19001635	2
19002235	19002956	12
19003484	19004329	3
19004839	19004840	1
19005846	19005859	2
19006714	19007958	10
19008478	19008479	1
19009002	19010268	9
19010774	19010775	1
19011537	19011682	2
19013155	19015430	24
19016406	19016407	1
19017113	19020304	18
19021082	19026404	24
19027254	19030845	27
19031915	19031996	2
19032755	19033309	4
19033861	19034315	3
19035412	19038356	45
19038913	19039066	2
19039892	19040424	4
19041018	19041415	15
19042647	19042648	1
19043912	19043913	1
19044465	19046546	28
19047252	19047320	3
19048283	19053862	31
19054584	19058149	27
19058703	19059817	13
19060394	19060395	1
19061648	19065328	24
19066111	19067354	9
19067948	19067949	1
19069178	19069179	1
19070383	19071763	13
19072518	19077616	65
19078460	19078461	1
19079223	19084764	33
19085318	19087723	35
19088759	19093449	27
19094339	19103466	85
19104101	19105036	8
19105540	19114818	196
19115351	19115557	3
19116064	19116674	6
19117312	19118429	6
19119366	19119832	6
19120493	19124551	37
19125169	19133037	65
19133720	19135285	20
19136059	19138384	19
19139332	19147647	84
19148732	19148733	1
19149366	19151270	11
19152512	19154632	18
19155162	19155313	3
19156086	19161492	38
19162036	19162037	1
19162782	19163001	10
19163507	19164431	7
19164959	19167147	27
19167793	19170097	37
19170615	19171245	7
19171822	19171823	1
19172707	19174006	17
19174655	19175134	3
19175779	19176562	5
19177902	19178790	7
19179313	19179314	1
19179834	19181078	10
19181933	19181946	2
19182952	19182953	1
19183463	19184308	3
19184836	19185557	12
19186157	19186193	2
19186840	19187527	6
19188314	19192015	66
19192674	19192942	4
19193530	19193942	3
19194554	19222926	423
19223851	19223852	1
19224394	19224831	2
19225778	19226145	7
19226703	19236788	94
19237351	19237596	5
19238253	19241305	31
19241805	19246966	54
19247536	19247537	1
19248081	19250640	25
19251272	19253153	15
19253653	19254376	5
19255078	19267044	100
19267563	19272921	42
19273623	19283446	94
19284101	19284361	5
19285046	19285389	4
19285920	19288595	25
19289115	19291253	35
19291851	19293627	16
19294199	19297957	24
19298702	19299244	5
19299763	19299764	1
19300646	19301881	8
19302610	19302611	1
19303280	19303931	7
19304586	19307906	30
19308507	19315198	73
19315913	19316109	2
19316926	19319038	18
19319593	19319827	4
19320330	19321411	12
19321930	19323535	10
19324574	19326503	30
19327145	19327794	13
19328363	19328978	3
19330456	19330457	1
19331074	19336427	33
19337623	19341441	21
19341952	19343186	6
19343703	19346091	18
19346657	19346681	2
19347387	19347679	4
19348521	19349517	15
19350199	19352930	30
19353488	19356171	22
19356786	19358050	8
19358580	19359198	5
19359847	19361278	14
19362060	19366984	27
19367500	19374095	41
19375978	19376251	16
19376953	19377161	2
19377910	19378781	9
19379496	19383724	22
19384284	19386880	20
19387810	19389045	9
19389730	19389731	1
19390644	19392760	13
19393588	19397184	33
19397789	19398401	8
19399176	19400452	11
19401157	19405488	24
19406107	19406463	4
19407091	19408940	11
19409484	19412723	25
19413357	19413358	1
19413989	19413990	1
19414566	19419518	29
19420033	19425093	30
19425709	19426575	6
19427259	19427406	2
19428150	19428889	8
19429439	19429612	2
19430136	19431660	15
19432161	19437166	42
19437852	19438789	8
19439909	19439910	1
19440534	19444277	32
19444862	19449489	101
19450074	19450724	5
19451267	19454788	31
19455432	19456963	11
19457535	19459655	18
19460674	19460675	1
19461266	19476364	158
19476915	19480084	41
19480724	19481895	5
19482445	19482788	5
19483368	19483369	1
19484202	19485331	12
19485899	19486651	4
19487198	19490243	25
19490907	19490975	2
19491548	19496613	39
19497245	19497251	2
19498371	19502401	31
19503002	19505920	34
19506427	19506891	6
19508249	19512067	75
19512611	19513091	2
19513766	19518529	33
19519134	19519558	2
19520297	19520811	5
19521496	19522335	9
19523066	19523638	4
19524358	19526145	11
19526879	19528302	18
19529226	19530539	19
19531736	19532273	5
19532783	19533181	4
19533780	19535466	17
19536022	19537473	11
19538151	19540592	34
19541231	19544928	36
19545482	19547185	12
19547702	19556285	90
19556863	19557499	3
19558290	19558333	2
19558854	19562411	30
19562975	19564517	13
19565089	19567256	20
19568290	19577874	96
19578378	19579506	7
19580049	19580414	6
19580940	19582435	12
19582947	19583660	5
19584339	19584986	6
19585665	19587702	26
19588586	19588587	1
19589140	19598795	78
19599337	19600657	7
19601472	19601473	1
19602294	19602295	1
19602848	19603300	4
19604092	19604584	8
19605176	19606066	7
19606960	19607822	6
19608470	19615717	55
19616511	19617386	12
19617946	19629071	90
19629752	19631827	12
19632366	19636426	24
19638176	19638516	4
19639109	19639933	10
19640554	19644292	24
19645117	19646529	13
19647224	19650645	23
19651179	19651448	3
19652027	19652781	8
19653583	19654837	10
19655650	19662353	68
19663131	19663187	2
19664601	19665874	10
19666530	19668045	9
19668717	19670232	8
19670759	19679850	62
19680587	19681691	10
19682333	19685633	19
19686245	19688115	13
19688858	19691674	15
19692436	19692523	2
19693027	19693028	1
19693673	19694501	18
19695376	19695539	3
19696287	19696385	3
19697043	19697605	3
19698656	19705971	41
19706637	19706759	2
19707387	19709947	12
19710579	19712830	21
19713713	19714752	15
19715476	19721485	45
19721993	19725151	26
19725664	19726818	11
19728170	19730552	17
19731334	19731400	2
19732003	19732842	5
19733346	19733347	1
19733934	19734561	4
19735084	19735596	4
19736443	19740198	29
19740704	19741343	32
19741917	19743351	11
19744108	19747238	31
19747971	19748441	5
19749048	19749463	5
19750163	19751656	10
19752398	19753350	8
19754013	19754169	2
19754736	19754737	1
19755519	19756066	5
19756667	19756959	5
19757668	19761257	24
19761870	19763575	14
19764170	19768686	36
19769251	19772725	23
19773450	19777790	31
19778386	19786288	70
19786906	19790198	21
19790751	19792020	8
19792563	19795110	29
19795619	19795806	2
19796309	19799888	26
19800623	19802596	18
19803142	19804030	5
19804638	19808768	29
19809579	19809580	1
19810228	19815916	40
19816957	19817192	3
19817700	19820495	23
19821104	19824852	29
19825558	19826601	7
19827152	19827385	2
19828161	19833200	59
19833768	19834373	3
19834989	19838263	23
19838875	19843304	44
19844232	19844845	7
19845461	19845849	4
19846364	19852062	48
19852630	19855117	16
19856076	19857461	12
19858022	19862523	53
19863195	19863669	5
19864217	19864649	9
19865276	19868156	23
19869261	19869848	6
19870386	19870800	4
19871600	19872595	9
19873110	19877169	38
19877744	19879920	31
19880461	19895096	203
19895632	19901898	63
19902571	19903202	6
19903842	19904231	7
19905018	19909003	25
19909524	19912338	25
19912887	19912888	1
19913580	19914683	16
19915471	19915963	5
19916722	19916805	2
19917305	19919994	25
19920949	19921381	4
19922213	19926292	41
19926873	19931012	41
19931616	19936947	64
19937460	19938660	11
19939173	19940906	13
19941480	19949221	112
19949782	19951145	15
19951972	19953076	9
19953647	19964631	91
19965480	20001820	548
20002400	20006066	36
20006605	20006606	1
20007333	20009736	26
20010714	20012582	19
20013309	20013310	1
20013849	20017515	35
20018095	20031265	243
20031817	20032746	12
20033595	20049358	130
20049929	20056513	56
20057084	20058413	10
20059018	20060381	15
20060942	20080604	237
20081178	20082911	13
20083424	20084624	11
20085138	20090469	64
20091073	20095213	41
20095794	20099874	41
20100706	20101138	4
20102093	20104782	25
20105282	20105365	2
20106124	20106616	5
20107404	20108507	17
20109199	20109200	1
20109749	20112561	25
20113082	20117064	25
20117851	20118240	7
20118880	20119511	6
20120184	20141617	266
20142158	20144334	31
20144909	20148968	38
20149483	20150478	9
20151278	20151692	4
20152288	20152817	5
20153922	20157861	34
20158409	20158883	5
20159555	20161188	35
20161771	20162481	8
20163379	20163380	1
20164347	20164733	2
20165299	20168817	34
20169317	20169318	1
20169961	20170021	4
20170976	20170977	1
20171577	20173250	12
20174038	20175240	8
20175811	20186355	106
20187171	20190665	20
20191236	20191396	2
20191901	20192617	6
20193132	20193133	1
20193798	20196736	20
20197314	20197315	1
20197938	20200873	21
20201497	20203796	14
20204371	20204571	2
20205479	20205623	3
20206260	20209012	22
20209632	20209768	5
20210694	20210980	4
20212145	20216040	34
20217394	20217593	3
20218625	20218626	1
20219323	20220495	12
20221323	20221664	5
20222267	20225630	18
20226161	20227967	13
20228553	20228789	3
20229405	20230946	16
20231889	20232056	2
20232570	20233866	16
20234396	20240264	45
20240769	20240770	1
20241345	20243394	14
20243954	20246012	11
20246541	20247396	7
20247939	20249427	14
20249930	20250433	5
20251134	20251369	2
20252355	20253614	7
20254305	20256253	11
20257106	20258161	5
20258937	20259385	4
20259958	20262130	23
20262707	20264381	24
20264925	20267315	20
20268034	20270930	35
20271508	20274616	30
20275229	20276068	9
20276753	20277267	5
20278006	20278430	2
20279035	20283798	33
20284473	20284953	2
20285497	20289315	74
20290673	20291137	6
20291644	20294562	34
20295163	20299193	31
20300313	20300319	2
20300951	20306014	39
20306579	20306647	2
20307311	20310356	25
20310903	20311655	4
20312223	20313352	12
20314185	20314186	1
20314766	20315109	5
20315659	20316830	5
20317470	20320639	41
20321190	20336295	158
20336886	20336887	1
20337906	20340026	18
20340598	20342129	11
20342773	20346294	31
20346837	20347487	5
20348072	20352699	101
20353284	20357028	30
20357651	20357652	1
20358351	20359709	8
20360397	20365411	42
20365912	20367436	15
20367960	20368133	2
20368683	20369422	8
20370166	20370313	2
20370997	20371863	7
20372479	20377017	27
20377622	20382484	28
20383066	20383067	1
20383698	20383699	1
20384335	20387539	21
20388120	20389970	11
20390598	20390954	4
20391569	20395900	24
20396605	20397881	10
20398656	20399268	8
20399873	20403468	33
20404296	20406412	13
20407325	20407326	1
20408011	20409246	9
20409925	20412772	21
20413333	20417561	24
20418276	20419147	8
20419896	20420104	2
20420806	20421079	16
20422961	20429556	41
20430072	20435003	26
20435785	20437223	14
20437872	20438490	5
20439020	20440284	8
20440897	20443570	20
20444128	20446860	29
20447542	20448538	14
20449380	20449672	4
20450378	20450402	2
20450968	20453356	18
20453873	20454443	5
20455106	20455107	1
20455618	20459856	48
20461052	20466405	34
20467022	20467023	1
20468499	20469114	4
20469683	20469989	4
20470958	20472874	31
20473912	20475517	7
20476036	20477858	17
20478413	20480525	17
20481342	20481538	2
20482227	20488948	74
20489549	20492869	30
20493535	20494186	7
20494855	20494856	1
20495585	20496818	7
20497700	20497701	1
20498221	20498763	5
20499396	20503261	24
20503989	20504347	6
20505009	20506819	28
20507742	20508875	4
20509736	20511758	12
20512302	20516245	23
20516752	20517488	9
20518755	20520429	10
20520938	20521116	2
20521796	20522685	8
20523205	20523581	2
20524349	20524350	1
20524890	20525146	3
20525748	20537764	67
20538297	20539453	7
20539959	20540146	2
20541040	20541041	1
20541597	20542247	4
20542830	20543585	5
20544218	20544795	4
20545620	20545621	1
20546324	20547135	7
20548290	20548536	5
20549471	20549586	3
20550205	20551575	12
20552188	20552230	2
20553188	20553189	1
20553689	20554903	30
20555909	20556004	2
20556550	20559025	30
20560095	20561974	12
20562556	20563419	13
20564147	20573022	81
20573561	20574714	7
20575297	20582408	61
20583085	20583444	5
20584553	20584554	1
20585191	20588835	20
20589351	20589352	1
20590008	20591921	15
20592545	20596443	27
20596985	20598871	12
20599524	20603096	27
20603676	20604668	6
20605367	20606787	10
20607658	20607756	2
20608516	20608613	2
20609839	20611730	18
20612396	20612501	2
20613253	20613254	1
20614379	20614380	1
20615126	20616099	7
20616932	20617904	9
20618666	20619799	8
20620353	20622972	18
20623587	20627375	28
20628192	20629036	4
20630162	20633641	33
20634159	20634630	4
20636476	20641273	23
20641826	20641954	2
20642822	20642823	1
20643567	20644813	10
20645318	20648389	20
20649191	20649432	2
20650141	20650238	2
20650832	20652389	12
20653190	20653834	5
20654704	20654940	4
20655984	20656927	14
20657613	20657614	1
20658165	20659289	9
20659928	20659929	1
20660535	20660904	2
20662198	20662199	1
20663192	20663373	2
20663872	20663873	1
20664527	20664598	2
20665475	20665476	1
20666364	20667018	6
20667957	20668103	2
20668919	20669184	6
20670100	20670693	4
20671454	20673190	11
20673702	20676937	23
20678250	20678785	4
20679715	20680073	3
20680718	20683234	18
20684105	20685128	10
20685633	20685919	4
20686563	20687963	18
20688868	20690760	15
20691418	20692279	5
20693010	20695300	10
20696006	20696524	5
20697030	20697421	3
20698129	20698492	3
20699959	20701888	15
20702822	20704714	13
20705557	20707045	21
20707974	20709054	7
20709783	20710927	5
20711527	20712817	10
20713351	20713352	1
20713856	20717287	21
20717806	20719086	9
20719719	20719720	1
20720637	20720638	1
20721380	20721745	2
20722291	20722989	6
20724008	20725718	12
20726782	20726783	1
20727306	20730416	23
20730939	20736996	40
20737735	20739088	10
20739769	20740020	3
20740915	20742607	8
20743384	20744752	31
20745954	20747753	11
20749020	20750805	11
20752122	20752344	4
20753229	20753230	1
20753871	20756021	17
20756530	20761984	40
20762510	20763072	3
20763916	20764956	4
20765560	20766451	9
20767187	20776859	66
20777840	20795859	107
20796524	20804000	73
20804562	20806141	13
20806872	20806873	1
20807619	20809517	20
20810263	20810786	4
20811318	20812438	9
20813136	20813397	4
20814617	20817132	22
20817791	20823360	50
20823881	20824805	8
20825786	20827940	19
20828527	20831815	18
20833419	20834021	5
20834813	20837067	19
20838076	20840103	16
20840885	20840917	3
20841577	20846273	26
20846883	20850100	38
20850669	20852689	19
20853290	20854762	13
20855373	20856101	6
20856886	20856887	1
20857535	20857647	3
20858480	20858625	4
20859522	20860956	16
20861551	20868380	59
20869070	20869115	2
20869715	20873758	34
20874828	20878109	29
20878623	20880501	14
20881083	20881727	5
20882265	20884281	27
20884973	20885901	10
20886487	20888630	14
20889191	20892202	33
20892761	20895238	20
20895919	20897208	12
20897710	20900650	19
20901224	20902615	33
20903203	20903237	3
20904299	20907279	32
20907823	20908355	4
20908909	20909155	4
20909656	20917829	94
20918756	20924283	66
20925157	20926523	13
20927124	20929335	17
20930207	20935736	65
20936663	20939382	31
20939896	20941044	9
20941575	20942960	12
20944151	20944152	1
20944956	20945310	3
20945887	20948241	15
20948802	20949043	2
20949791	20950513	5
20951439	20951440	1
20952284	20954928	21
20955442	20955715	4
20956441	20958455	20
20959317	20959538	2
20960211	20960395	3
20960920	20961402	3
20962026	20965482	44
20966008	20967232	10
20967906	20969704	28
20970244	20976843	49
20977491	20977492	1
20977993	20985700	129
20986237	20990464	62
20991393	20996743	41
20997262	20997750	6
20998290	21001211	37
21001997	21004451	18
21005043	21015518	201
21016023	21016024	1
21016600	21017846	12
21018367	21019373	11
21020189	21022669	17
21023427	21024627	14
21025205	21025566	3
21026109	21026550	4
21027107	21027284	2
21027967	21030054	15
21030646	21032718	14
21034822	21036175	9
21036676	21036682	3
21037268	21038770	11
21039355	21041488	17
21042107	21044472	15
21045250	21052936	81
21053597	21053924	2
21055157	21066552	158
21067132	21067886	9
21068385	21071036	44
21071630	21072666	12
21073302	21073377	2
21074042	21085494	145
21086168	21086529	3
21087714	21089412	10
21090248	21094184	32
21094920	21096584	18
21097273	21098410	12
21099170	21101252	32
21102185	21103338	6
21104194	21104195	1
21104747	21104890	2
21105976	21106570	3
21107157	21108377	13
21108933	21109882	6
21111807	21111808	1
21112838	21112839	1
21113654	21116282	26
21117014	21117950	6
21118452	21121103	23
21121655	21124093	27
21124672	21131712	48
21132317	21135093	29
21135822	21138090	17
21138662	21139014	6
21139529	21143376	31
21144091	21145987	21
21146551	21147972	12
21148681	21150826	29
21151379	21152175	16
21152714	21153226	6
21153753	21153973	4
21154561	21157984	38
21158609	21164341	93
21164964	21165916	9
21167303	21169328	9
21170147	21171481	13
21172156	21176259	30
21176792	21191261	125
